Date,Type,Symbol,Security,Shares,Quote,Amount,Fees,Taxes,Net Transaction Value,Account,Offset Account,Note
2025-10-06 00:00:00,Buy,ADA-USD,Cardano USD,1.0711493,USD 0.84,USD 0.90,,,USD 0.90,Binance,Binance,
2025-10-06 00:00:00,Buy,XRP-USD,XRP USD,0.20185711,USD 2.97,USD 0.60,,,USD 0.60,Binance,Binance,
2025-10-03 00:00:00,Buy,3653.TW,健策,1,"2,410.00","2,410.00",3.00,,"2,413.00",永豐大戶投,永豐台中分行,
2025-10-03 00:00:00,Buy,2454.TW,聯發科,1,"1,300.00","1,300.00",1.00,,"1,301.00",永豐大戶投,永豐台中分行,
2025-10-01 00:00:00,Dividend,VOO,Vanguard S&P 500 ETF,1,,USD 1.74,,USD 0.52,USD 1.22,Firstrade,,
2025-09-30 00:00:00,Sell,6789.TW,采鈺,36,277.00,"9,972.00",14.00,29.00,"9,929.00",永豐大戶投,永豐台中分行,
2025-09-30 00:00:00,Buy,5371.TWO,中光電,46,108.50,"4,991.00",7.00,,"4,998.00",永豐大戶投,永豐台中分行,
2025-09-30 00:00:00,Buy,GOOG,Alphabet Inc.,1,USD 241.00,USD 241.00,,,USD 241.00,Firstrade,Firstrade,
2025-09-30 00:00:00,Sell,SHY,SHY,1,USD 82.98,USD 82.98,,,USD 82.98,Firstrade,Firstrade,
2025-09-29 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00023076,"USD 112,671.17",USD 26.00,,,USD 26.00,Binance,Binance,
2025-09-29 00:00:00,Buy,ETH-USD,Ethereum USD,0.00144681,"USD 4,147.05",USD 6.00,,,USD 6.00,Binance,Binance,
2025-09-29 00:00:00,Buy,SOL-USD,Solana USD,0.00950091,USD 210.51,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-29 00:00:00,Buy,ADA-USD,Cardano USD,2.48074081,USD 0.81,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-29 00:00:00,Buy,XRP-USD,XRP USD,0.69649157,USD 2.87,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-29 00:00:00,Buy,AVAX,Avalanche,0.06662223,USD 30.02,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-26 00:00:00,Buy,3665.TW,貿聯-KY,2,996.00,"1,992.00",2.00,,"1,994.00",永豐大戶投,永豐台中分行,
2025-09-26 00:00:00,Dividend,2383.TW,台光電,9,,149.00,10.00,,139.00,永豐台中分行,,
2025-09-25 00:00:00,Buy,5434.TW,崇越,15,329.50,"4,942.50",7.00,,"4,949.50",永豐大戶投,永豐台中分行,
2025-09-25 00:00:00,Buy,2454.TW,聯發科,1,"1,345.00","1,345.00",1.00,,"1,346.00",永豐大戶投,永豐台中分行,
2025-09-25 00:00:00,Buy,BTC-USD,Bitcoin USD,0.0002291,"USD 113,487.56",USD 26.00,,,USD 26.00,Binance,Binance,
2025-09-25 00:00:00,Buy,ETH-USD,Ethereum USD,0.00144617,"USD 4,148.89",USD 6.00,,,USD 6.00,Binance,Binance,
2025-09-25 00:00:00,Buy,AVAX,Avalanche,0.06144136,USD 32.55,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-25 00:00:00,Buy,ADA-USD,Cardano USD,2.46388974,USD 0.81,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-25 00:00:00,Buy,SOL-USD,Solana USD,0.00942033,USD 212.31,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-25 00:00:00,Buy,XRP-USD,XRP USD,0.6819624,USD 2.93,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-24 00:00:00,Buy,5434.TW,崇越,16,311.00,"4,976.00",7.00,,"4,983.00",永豐大戶投,永豐台中分行,
2025-09-24 00:00:00,Dividend,XLV,SPDR Select Sector Fund - Healt,2,,USD 1.25,,USD 0.38,USD 0.87,Firstrade,,
2025-09-23 00:00:00,Sell,1519.TW,華城,17,586.00,"9,962.00",14.00,29.00,"9,919.00",永豐大戶投,永豐台中分行,
2025-09-21 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00022408,"USD 116,029.99",USD 26.00,,,USD 26.00,Binance,Binance,
2025-09-21 00:00:00,Buy,ETH-USD,Ethereum USD,0.00133411,"USD 4,497.38",USD 6.00,,,USD 6.00,Binance,Binance,
2025-09-21 00:00:00,Buy,ADA-USD,Cardano USD,2.22081086,USD 0.90,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-21 00:00:00,Buy,AVAX,Avalanche,0.06038502,USD 33.12,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-21 00:00:00,Buy,SOL-USD,Solana USD,0.00830569,USD 240.80,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-21 00:00:00,Buy,XRP-USD,XRP USD,0.66757376,USD 3.00,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-19 00:00:00,Buy,5434.TW,崇越,17,295.00,"5,015.00",7.00,,"5,022.00",永豐大戶投,永豐台中分行,
2025-09-19 00:00:00,Sell,SHY,SHY,2,USD 82.95,USD 165.90,,,USD 165.90,Firstrade,Firstrade,
2025-09-19 00:00:00,Buy,CFLT,"Confluent, Inc.",1,USD 19.99,USD 19.99,,,USD 19.99,Firstrade,Firstrade,
2025-09-16 00:00:00,Buy,GOOG,Alphabet Inc.,1,USD 248.50,USD 248.50,,,USD 248.50,Firstrade,Firstrade,
2025-09-16 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00022407,"USD 116,035.17",USD 26.00,,,USD 26.00,Binance,Binance,
2025-09-16 00:00:00,Dividend,MCD,McDonald's Corporation,3,,USD 5.31,,USD 1.59,USD 3.72,Firstrade,,
2025-09-15 00:00:00,Buy,ETH-USD,Ethereum USD,0.001285,"USD 4,669.26",USD 6.00,,,USD 6.00,Binance,Binance,
2025-09-15 00:00:00,Buy,ADA-USD,Cardano USD,2.16932923,USD 0.92,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-15 00:00:00,Buy,SOL-USD,Solana USD,0.00816334,USD 245.00,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-15 00:00:00,Buy,XRP-USD,XRP USD,0.64484175,USD 3.10,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-15 00:00:00,Buy,AVAX,Avalanche,0.06666159,USD 30.00,USD 2.00,,,USD 2.00,Binance,Binance,
2025-09-12 00:00:00,Buy,8299.TWO,群聯,8,628.00,"5,024.00",7.00,,"5,031.00",永豐大戶投,永豐台中分行,
2025-09-12 00:00:00,Sell,SHY,SHY,2,USD 82.92,USD 165.84,,,USD 165.84,Firstrade,Firstrade,
2025-09-12 00:00:00,Sell,SHY,SHY,2,USD 82.91,USD 165.82,,,USD 165.82,Firstrade,Firstrade,
2025-09-12 00:00:00,Buy,IGV,"iShares Expanded Tech-Software ",1,USD 111.70,USD 111.70,,,USD 111.70,Firstrade,Firstrade,
2025-09-12 00:00:00,Dividend,2301.TW,光寶科,44,,88.00,10.00,,78.00,永豐台中分行,,
2025-09-11 00:00:00,Sell,2891.TW,中信金,420,42.30,"17,766.00",25.00,53.00,"17,688.00",永豐大戶投,永豐台中分行,
2025-09-11 00:00:00,Buy,8299.TWO,群聯,9,601.00,"5,409.00",7.00,,"5,416.00",永豐大戶投,永豐台中分行,
2025-09-11 00:00:00,Sell,MCD,McDonald's Corporation,1,USD 306.50,USD 306.50,,,USD 306.50,Firstrade,Firstrade,
2025-09-11 00:00:00,Buy,GOOG,Alphabet Inc.,1,USD 238.00,USD 238.00,,,USD 238.00,Firstrade,Firstrade,
2025-09-10 00:00:00,Buy,5371.TWO,中光電,40,122.00,"4,880.00",6.00,,"4,886.00",永豐大戶投,永豐台中分行,
2025-09-10 00:00:00,Buy,MU,"Micron Technology, Inc.",1,USD 140.00,USD 140.00,,,USD 140.00,Firstrade,Firstrade,
2025-09-10 00:00:00,Dividend,CVX,Chevron Corporation,3,,USD 5.13,,USD 1.53,USD 3.60,Firstrade,,
2025-09-08 00:00:00,Buy,8299.TWO,群聯,19,545.00,"10,355.00",14.00,,"10,369.00",永豐大戶投,永豐台中分行,
2025-09-08 00:00:00,Buy,6789.TW,采鈺,32,315.00,"10,080.00",14.00,,"10,094.00",永豐大戶投,永豐台中分行,
2025-09-08 00:00:00,Buy,2408.TW,南亞科,185,54.40,"10,064.00",14.00,,"10,078.00",永豐大戶投,永豐台中分行,
2025-09-08 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00035184,"USD 110,845.84",USD 39.00,,,USD 39.00,Binance,Binance,
2025-09-08 00:00:00,Buy,ETH-USD,Ethereum USD,0.00209046,"USD 4,305.27",USD 9.00,,,USD 9.00,Binance,Binance,
2025-09-08 00:00:00,Buy,ADA-USD,Cardano USD,3.62379219,USD 0.83,USD 3.00,,,USD 3.00,Binance,Binance,
2025-09-08 00:00:00,Buy,XRP-USD,XRP USD,1.06247484,USD 2.82,USD 3.00,,,USD 3.00,Binance,Binance,
2025-09-08 00:00:00,Buy,AVAX,Avalanche,0.12162411,USD 24.67,USD 3.00,,,USD 3.00,Binance,Binance,
2025-09-08 00:00:00,Buy,SOL-USD,Solana USD,0.01483353,USD 202.24,USD 3.00,,,USD 3.00,Binance,Binance,
2025-09-06 00:00:00,Deposit,,,,,USD 324.70,,,USD 324.70,Binance,,
2025-09-05 00:00:00,Buy,5371.TWO,中光電,40,125.50,"5,020.00",7.00,,"5,027.00",永豐大戶投,永豐台中分行,
2025-09-05 00:00:00,Dividend,1216.TW,統一,193,,579.00,10.00,,569.00,永豐台中分行,,
2025-09-05 00:00:00,Sell,NVDA,NVIDIA Corporation,1,USD 165.50,USD 165.50,,,USD 165.50,Firstrade,Firstrade,
2025-09-05 00:00:00,Dividend,SHY,SHY,36,,USD 9.30,,USD 2.79,USD 6.51,Firstrade,,
2025-09-04 00:00:00,Sell,4958.TW,臻鼎-KY,96,173.50,"16,656.00",23.00,49.00,"16,584.00",永豐大戶投,永豐台中分行,
2025-09-04 00:00:00,Buy,3653.TW,健策,4,"2,380.00","9,520.00",13.00,,"9,533.00",永豐大戶投,永豐台中分行,
2025-09-03 00:00:00,Buy,3665.TW,貿聯-KY,11,972.00,"10,692.00",14.00,,"10,706.00",永豐大戶投,永豐台中分行,
2025-09-03 00:00:00,Buy,3406.TW,玉晶光,23,443.00,"10,189.00",14.00,,"10,203.00",永豐大戶投,永豐台中分行,
2025-09-03 00:00:00,Buy,CFLT,"Confluent, Inc.",5,USD 18.88,USD 94.40,,,USD 94.40,Firstrade,Firstrade,
2025-09-02 00:00:00,Buy,6456.TW,GIS-KY,78,64.40,"5,023.20",7.00,,"5,030.20",永豐大戶投,永豐台中分行,
2025-09-01 00:00:00,Sell,3661.TW,世芯-KY,4,"3,920.00","15,680.00",22.00,47.00,"15,611.00",永豐大戶投,永豐台中分行,
2025-08-29 00:00:00,Deposit,,,,,"47,210.00",,,"47,210.00",永豐台中分行,,
2025-08-29 00:00:00,Buy,NVDA,NVIDIA Corporation,1,USD 174.00,USD 174.00,,,USD 174.00,Firstrade,Firstrade,
2025-08-28 00:00:00,Buy,3563.TW,牧德,18,578.00,"10,404.00",14.00,,"10,418.00",永豐大戶投,永豐台中分行,
2025-08-27 00:00:00,Sell,1216.TW,統一,193,77.10,"14,880.30",21.00,44.00,"14,815.30",永豐大戶投,永豐台中分行,
2025-08-27 00:00:00,Buy,2891.TW,中信金,120,41.90,"5,028.00",7.00,,"5,035.00",永豐大戶投,永豐台中分行,
2025-08-27 00:00:00,Buy,6456.TW,GIS-KY,84,59.50,"4,998.00",7.00,,"5,005.00",永豐大戶投,永豐台中分行,
2025-08-27 00:00:00,Buy,CFLT,"Confluent, Inc.",5,USD 18.31,USD 91.55,,,USD 91.55,Firstrade,Firstrade,
2025-08-25 00:00:00,Buy,1519.TW,華城,17,608.00,"10,336.00",14.00,,"10,350.00",永豐大戶投,永豐台中分行,
2025-08-25 00:00:00,Buy,XLV,SPDR Select Sector Fund - Healt,1,USD 136.50,USD 136.50,,,USD 136.50,Firstrade,Firstrade,
2025-08-25 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00016846,"USD 115,754.48",USD 19.50,,,USD 19.50,Binance,Binance,
2025-08-25 00:00:00,Buy,ETH-USD,Ethereum USD,0.00094104,"USD 4,781.94",USD 4.50,,,USD 4.50,Binance,Binance,
2025-08-25 00:00:00,Buy,ADA-USD,Cardano USD,1.63942569,USD 0.91,USD 1.50,,,USD 1.50,Binance,Binance,
2025-08-25 00:00:00,Buy,SOL-USD,Solana USD,0.00726207,USD 206.55,USD 1.50,,,USD 1.50,Binance,Binance,
2025-08-25 00:00:00,Buy,AVAX,Avalanche,0.05759416,USD 26.04,USD 1.50,,,USD 1.50,Binance,Binance,
2025-08-25 00:00:00,Buy,XRP-USD,XRP USD,0.4912813,USD 3.05,USD 1.50,,,USD 1.50,Binance,Binance,
2025-08-22 00:00:00,Sell,3661.TW,世芯-KY,4,"3,710.00","14,840.00",21.00,44.00,"14,775.00",永豐大戶投,永豐台中分行,
2025-08-22 00:00:00,Buy,6456.TW,GIS-KY,184,54.40,"10,009.60",14.00,,"10,023.60",永豐大戶投,永豐台中分行,
2025-08-22 00:00:00,Sell,2301.TW,光寶科,44,124.50,"5,478.00",7.00,16.00,"5,455.00",永豐大戶投,永豐台中分行,
2025-08-21 00:00:00,Buy,2383.TW,台光電,9,"1,170.00","10,530.00",15.00,,"10,545.00",永豐大戶投,永豐台中分行,
2025-08-21 00:00:00,Buy,XLV,SPDR Select Sector Fund - Healt,1,USD 137.00,USD 137.00,,,USD 137.00,Firstrade,Firstrade,
2025-08-21 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00022665,"USD 114,714.32",USD 26.00,,,USD 26.00,Binance,Binance,
2025-08-21 00:00:00,Buy,ETH-USD,Ethereum USD,0.00137981,"USD 4,348.42",USD 6.00,,,USD 6.00,Binance,Binance,
2025-08-21 00:00:00,Buy,SOL-USD,Solana USD,0.01058591,USD 188.93,USD 2.00,,,USD 2.00,Binance,Binance,
2025-08-21 00:00:00,Buy,AVAX,Avalanche,0.08481769,USD 23.58,USD 2.00,,,USD 2.00,Binance,Binance,
2025-08-21 00:00:00,Buy,XRP-USD,XRP USD,0.67739205,USD 2.95,USD 2.00,,,USD 2.00,Binance,Binance,
2025-08-21 00:00:00,Buy,ADA-USD,Cardano USD,2.24037813,USD 0.89,USD 2.00,,,USD 2.00,Binance,Binance,
2025-08-20 00:00:00,Sell,AVGO,Broadcom Inc.,2,USD 284.30,USD 568.60,,,USD 568.60,Firstrade,Firstrade,
2025-08-20 00:00:00,Sell,AMD,"Advanced Micro Devices Inc. ",2,USD 164.80,USD 329.60,,,USD 329.60,Firstrade,Firstrade,
2025-08-20 00:00:00,Buy,AVAV,"AeroVironment, Inc.",1,USD 233.00,USD 233.00,,,USD 233.00,Firstrade,Firstrade,
2025-08-19 00:00:00,Sell,2890.TW,永豐金,804,26.00,"20,904.00",29.00,62.00,"20,813.00",永豐大戶投,永豐台中分行,
2025-08-19 00:00:00,Buy,6789.TW,采鈺,39,260.50,"10,159.50",14.00,,"10,173.50",永豐大戶投,永豐台中分行,
2025-08-18 00:00:00,Buy,6690.TWO,安碁資訊,55,185.00,"10,175.00",14.00,,"10,189.00",永豐大戶投,永豐台中分行,
2025-08-18 00:00:00,Buy,BTC-USD,Bitcoin USD,0.0002212,"USD 117,540.69",USD 26.00,,,USD 26.00,Binance,Binance,
2025-08-18 00:00:00,Buy,ETH-USD,Ethereum USD,0.00133701,"USD 4,487.63",USD 6.00,,,USD 6.00,Binance,Binance,
2025-08-18 00:00:00,Buy,AVAX,Avalanche,0.07900835,USD 25.31,USD 2.00,,,USD 2.00,Binance,Binance,
2025-08-18 00:00:00,Buy,SOL-USD,Solana USD,0.01047123,USD 191.00,USD 2.00,,,USD 2.00,Binance,Binance,
2025-08-18 00:00:00,Buy,XRP-USD,XRP USD,0.64657875,USD 3.09,USD 2.00,,,USD 2.00,Binance,Binance,
2025-08-18 00:00:00,Buy,ADA-USD,Cardano USD,2.0940856,USD 0.96,USD 2.00,,,USD 2.00,Binance,Binance,
2025-08-15 00:00:00,Dividend,5904.TWO,寶雅,21,,483.00,10.00,,473.00,永豐台中分行,,
2025-08-15 00:00:00,Dividend,COST,Costco Wholesale Corporation,1,,USD 1.30,,USD 0.39,USD 0.91,Firstrade,,
2025-08-14 00:00:00,Buy,6741.TWO,91APP INC,59,85.70,"5,056.30",7.00,,"5,063.30",永豐大戶投,永豐台中分行,
2025-08-14 00:00:00,Dividend,AAPL,Apple Inc.,4,,USD 1.04,,USD 0.31,USD 0.73,Firstrade,,
2025-08-12 00:00:00,Buy,ADA-USD,Cardano USD,1.86649611,USD 0.80,USD 1.50,,,USD 1.50,Binance,Binance,
2025-08-11 00:00:00,Buy,BTC-USD,Bitcoin USD,0.0001632,"USD 119,485.29",USD 19.50,,,USD 19.50,Binance,Binance,
2025-08-11 00:00:00,Buy,ETH-USD,Ethereum USD,0.00104687,"USD 4,298.53",USD 4.50,,,USD 4.50,Binance,Binance,
2025-08-11 00:00:00,Buy,AVAX,Avalanche,0.06298231,USD 23.82,USD 1.50,,,USD 1.50,Binance,Binance,
2025-08-11 00:00:00,Buy,XRP-USD,XRP USD,0.46541434,USD 3.22,USD 1.50,,,USD 1.50,Binance,Binance,
2025-08-11 00:00:00,Buy,SOL-USD,Solana USD,0.00819741,USD 182.98,USD 1.50,,,USD 1.50,Binance,Binance,
2025-08-08 00:00:00,Dividend,2891.TW,中信金,300,,690.00,10.00,,680.00,永豐台中分行,,
2025-08-07 00:00:00,Buy,2357.TW,華碩,9,685.00,"6,165.00",8.00,,"6,173.00",永豐大戶投,永豐台中分行,
2025-08-07 00:00:00,Buy,SHY,SHY,3,USD 82.65,USD 247.95,,,USD 247.95,Firstrade,Firstrade,
2025-08-07 00:00:00,Buy,CFLT,"Confluent, Inc.",5,USD 17.26,USD 86.30,,,USD 86.30,Firstrade,Firstrade,
2025-08-07 00:00:00,Dividend,SHY,SHY,36,,USD 8.90,,USD 2.67,USD 6.23,Firstrade,,
2025-08-07 00:00:00,Dividend,ASML,ASML Holding N.V. - New York Re,1,,USD 1.85,,USD 0.28,USD 1.57,Firstrade,,
2025-08-06 00:00:00,Sell,AMD,"Advanced Micro Devices Inc. ",2,USD 158.03,USD 316.06,,,USD 316.06,Firstrade,Firstrade,
2025-08-05 00:00:00,Buy,3443.TW,創意,8,"1,290.00","10,320.00",14.00,,"10,334.00",永豐大戶投,永豐台中分行,
2025-08-04 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00022609,"USD 114,998.45",USD 26.00,,,USD 26.00,Binance,Binance,
2025-08-04 00:00:00,Buy,ETH-USD,Ethereum USD,0.00167882,"USD 3,573.94",USD 6.00,,,USD 6.00,Binance,Binance,
2025-08-04 00:00:00,Buy,ADA-USD,Cardano USD,2.68105009,USD 0.75,USD 2.00,,,USD 2.00,Binance,Binance,
2025-08-04 00:00:00,Buy,SOL-USD,Solana USD,0.01206878,USD 165.72,USD 2.00,,,USD 2.00,Binance,Binance,
2025-08-04 00:00:00,Buy,AVAX,Avalanche,0.091223,USD 21.92,USD 2.00,,,USD 2.00,Binance,Binance,
2025-08-04 00:00:00,Buy,XRP-USD,XRP USD,0.65571463,USD 3.05,USD 2.00,,,USD 2.00,Binance,Binance,
2025-08-01 00:00:00,Dividend,2356.TW,英業達,250,,425.00,10.00,,415.00,永豐台中分行,,
2025-07-31 00:00:00,Sell,6940.TWO,格斯科技,"1,000",29.80,"29,800.00",42.00,89.00,"29,669.00",永豐大戶投,永豐台中分行,
2025-07-31 00:00:00,Sell,5904.TWO,寶雅,21,463.00,"9,723.00",13.00,29.00,"9,681.00",永豐大戶投,永豐台中分行,
2025-07-31 00:00:00,Dividend,2454.TW,聯發科,14,,350.00,10.00,,340.00,永豐台中分行,,
2025-07-30 00:00:00,Sell,2356.TW,英業達,250,43.95,"10,987.50",15.00,32.00,"10,940.50",永豐大戶投,永豐台中分行,
2025-07-28 00:00:00,Buy,BTC-USD,Bitcoin USD,0.000163,"USD 119,631.90",USD 19.50,,,USD 19.50,Binance,Binance,
2025-07-28 00:00:00,Buy,ETH-USD,Ethereum USD,0.00115923,"USD 3,881.89",USD 4.50,,,USD 4.50,Binance,Binance,
2025-07-28 00:00:00,Buy,SOL-USD,Solana USD,0.00788023,USD 190.35,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-28 00:00:00,Buy,XRP-USD,XRP USD,0.45750227,USD 3.28,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-28 00:00:00,Buy,AVAX,Avalanche,0.05749959,USD 26.09,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-28 00:00:00,Buy,ADA-USD,Cardano USD,1.80073089,USD 0.83,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-25 00:00:00,Dividend,6789.TW,采鈺,47,,141.00,10.00,,131.00,永豐台中分行,,
2025-07-24 00:00:00,Sell,2890.TW,永豐金,196,25.50,"4,998.00",7.00,14.00,"4,977.00",永豐大戶投,永豐台中分行,
2025-07-24 00:00:00,Buy,AVAV,"AeroVironment, Inc.",1,USD 274.00,USD 274.00,,,USD 274.00,Firstrade,Firstrade,
2025-07-24 00:00:00,Sell,SHY,SHY,3,USD 82.52,USD 247.56,,,USD 247.56,Firstrade,Firstrade,
2025-07-23 00:00:00,Dividend,2308.TW,台達電,35,,245.00,10.00,,235.00,永豐台中分行,,
2025-07-21 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00016516,"USD 118,067.33",USD 19.50,,,USD 19.50,Binance,Binance,
2025-07-21 00:00:00,Buy,ETH-USD,Ethereum USD,0.00119226,"USD 3,774.34",USD 4.50,,,USD 4.50,Binance,Binance,
2025-07-21 00:00:00,Buy,ADA-USD,Cardano USD,1.74270221,USD 0.86,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-21 00:00:00,Buy,SOL-USD,Solana USD,0.0083002,USD 180.72,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-21 00:00:00,Buy,AVAX,Avalanche,0.05939301,USD 25.26,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-21 00:00:00,Buy,XRP-USD,XRP USD,0.43267399,USD 3.47,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-17 00:00:00,Dividend,2357.TW,華碩,27,,908.00,,,908.00,永豐台中分行,,
2025-07-17 00:00:00,Sell,SHY,SHY,3,USD 82.48,USD 247.44,,,USD 247.44,Firstrade,Firstrade,
2025-07-17 00:00:00,Buy,AMZN,"Amazon.com, Inc.",1,USD 223.34,USD 223.34,,,USD 223.34,Firstrade,Firstrade,
2025-07-16 00:00:00,Dividend,4958.TW,臻鼎-KY,48,,230.00,10.00,,220.00,永豐台中分行,,
2025-07-15 00:00:00,Buy,SHY,SHY,6,USD 82.48,USD 494.88,,,USD 494.88,Firstrade,Firstrade,
2025-07-15 00:00:00,Sell,BRK-B,Berkshire Hathaway Inc. New,1,USD 477.30,USD 477.30,,,USD 477.30,Firstrade,Firstrade,
2025-07-15 00:00:00,Buy,SHY,SHY,4,USD 82.39,USD 329.56,,,USD 329.56,Firstrade,Firstrade,
2025-07-15 00:00:00,Buy,AMD,"Advanced Micro Devices Inc. ",1,USD 155.99,USD 155.99,,,USD 155.99,Firstrade,Firstrade,
2025-07-15 00:00:00,Dividend,OXY,Occidental Petroleum Corporatio,7,,USD 1.44,,USD 0.43,USD 1.01,Firstrade,,
2025-07-14 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00016345,"USD 119,302.54",USD 19.50,,,USD 19.50,Binance,Binance,
2025-07-14 00:00:00,Buy,ETH-USD,Ethereum USD,0.0015075,"USD 2,985.07",USD 4.50,,,USD 4.50,Binance,Binance,
2025-07-14 00:00:00,Buy,AVAX,Avalanche,0.07019469,USD 21.37,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-14 00:00:00,Buy,ADA-USD,Cardano USD,2.00916,USD 0.75,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-14 00:00:00,Buy,SOL-USD,Solana USD,0.0092137,USD 162.80,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-14 00:00:00,Buy,XRP-USD,XRP USD,0.52403,USD 2.86,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-12 00:00:00,Sell,VOO,Vanguard S&P 500 ETF,1,USD 573.45,USD 573.45,,,USD 573.45,Firstrade,Firstrade,
2025-07-12 00:00:00,Buy,IGV,"iShares Expanded Tech-Software ",3,USD 108.50,USD 325.50,,,USD 325.50,Firstrade,Firstrade,
2025-07-12 00:00:00,Sell,MCD,McDonald's Corporation,1,USD 298.50,USD 298.50,,,USD 298.50,Firstrade,Firstrade,
2025-07-12 00:00:00,Buy,SHY,SHY,3,USD 82.45,USD 247.35,,,USD 247.35,Firstrade,Firstrade,
2025-07-12 00:00:00,Sell,CVX,Chevron Corporation,1,USD 155.10,USD 155.10,,,USD 155.10,Firstrade,Firstrade,
2025-07-11 00:00:00,Buy,6940.TWO,格斯科技,"1,000",29.45,"29,450.00",41.00,,"29,491.00",永豐大戶投,永豐台中分行,
2025-07-11 00:00:00,Sell,0050.TW,元大台灣50,529,49.47,"26,169.63",,60.00,"26,109.63",永豐大戶投,永豐台中分行,
2025-07-11 00:00:00,Withdrawal,,,,,"7,000.00",,,"7,000.00",永豐台中分行,,
2025-07-11 00:00:00,Dividend,2480.TW,敦陽科,126,,453.00,,,453.00,永豐台中分行,,
2025-07-11 00:00:00,Sell,TSLA,"Tesla, Inc.",1,USD 307.10,USD 307.10,,,USD 307.10,Firstrade,Firstrade,
2025-07-11 00:00:00,Buy,AVAV,"AeroVironment, Inc.",1,USD 252.00,USD 252.00,,,USD 252.00,Firstrade,Firstrade,
2025-07-11 00:00:00,Dividend,LMT,Lockheed Martin Corporation,1,,USD 3.30,,USD 0.99,USD 2.31,Firstrade,,
2025-07-10 00:00:00,Buy,2454.TW,聯發科,1,"1,385.00","1,385.00",1.00,,"1,386.00",永豐大戶投,永豐台中分行,
2025-07-10 00:00:00,Dividend,6585.TW,鼎基,81,,641.52,,,641.52,永豐台中分行,,
2025-07-10 00:00:00,Dividend,2330.TW,台積電,36,,162.00,,,162.00,永豐台中分行,,
2025-07-07 00:00:00,Buy,BTC-USD,Bitcoin USD,0.00017889,"USD 109,005.53",USD 19.50,,,USD 19.50,Binance,Binance,
2025-07-07 00:00:00,Buy,ETH-USD,Ethereum USD,0.00174945,"USD 2,572.24",USD 4.50,,,USD 4.50,Binance,Binance,
2025-07-07 00:00:00,Dividend,SHY,SHY,23,,USD 6.07,,USD 1.82,USD 4.25,Firstrade,,
2025-07-07 00:00:00,Buy,ADA-USD,Cardano USD,2.553808,USD 0.59,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-07 00:00:00,Buy,AVAX,Avalanche,0.08142577,USD 18.42,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-07 00:00:00,Buy,XRP-USD,XRP USD,0.66017775,USD 2.27,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-07 00:00:00,Buy,SOL-USD,Solana USD,0.00988157,USD 151.80,USD 1.50,,,USD 1.50,Binance,Binance,
2025-07-04 00:00:00,Sell,6585.TW,鼎基,81,102.50,"8,302.50",,,"8,302.50",永豐大戶投,永豐台中分行,
2025-07-03 00:00:00,Buy,4958.TW,臻鼎-KY,48,104.50,"5,016.00",7.00,,"5,023.00",永豐大戶投,永豐台中分行,
2025-07-03 00:00:00,Buy,2301.TW,光寶科,44,113.50,"4,994.00",7.00,,"5,001.00",永豐大戶投,永豐台中分行,
2025-07-03 00:00:00,Buy,SHY,SHY,3,USD 82.42,USD 247.26,,,USD 247.26,Firstrade,Firstrade,
